"Sentence","Label"
"[E1]Long-legged streamfrog or Craugastor sabrinus[/E1] live in [E2]lowland and premontane wet and moist forests at elevations up to 900 m or 3,000 ft above sea leve and also live in and alongside pristine streams and does not occur in degraded forests in  in Belize and eastern Guatemala;[/E2]","live_in"
"[E1]Long-legged streamfrog or Craugastor sabrinus[/E1] feed on [E2]a variety of invertebrates such as insects, spiders, and worms;[/E2]","feed_on"
"[E1]Long-legged streamfrog or Craugastor sabrinus[/E1] breed by [E2]direct development where the eggs hatch directly into small frogs without a tadpole stage.[/E2]","breed_by"
"[E1]Sanderson's streamfrog or Craugastor sandersoni[/E1] live in [E2]the forest floor near streams in tropical lowland and montane rainforests in Belize and eastern Guatemala, in the Maya Mountains, Sierra de Santa Cruz, Sierra del Mico and the eastern part of the Sierra de las Minas;[/E2]","live_in"
"[E1]Sanderson's streamfrog or Craugastor sandersoni[/E1] feed on [E2]a variety of invertebrates such as insects, spiders, and worms;[/E2]","feed_on"
"[E1]Sanderson's streamfrog or Craugastor sandersoni[/E1] breed by [E2]direct development where eggs develop directly into miniature frogs bypassing the tadpole stage[/E2]","breed_by"
"[E1]Walker's Sierra frog or Geobatrachus walkeri[/E1] live in [E2]cloud forest habitats, where wet montane habitats are surrounded by dry forests in adjacent lowlands,  pine plantation, páramo habitat, dominated by rocky and shrub vegetation; Walker's Sierra frog or Walker's Walker's Sierra frog or Geobatrachus walkeri feed on insects and small invertebrates;[/E2]","live_in"
"[E1]Walker's Sierra frog or Geobatrachus walkeri[/E1] breed by [E2]direct development throughout most of the year.[/E2]","breed_by"
"[E1]Boqueron robber frog or Hypodactylus latens or  Niceforonia latens[/E1] live in [E2]fallen leaves and grass roots in sub-páramos and páramos at elevations of 2,690 to 3,350 m above sea level in the the Cordillera Central of Colombia, and is known from the Antioquia, Caldas, Quindío, and Tolima Departments;[/E2]","live_in"
"[E1]Boqueron robber frog or Hypodactylus latens[/E1] feed on [E2]a variety of invertebrates such as insects, spiders, and worms;[/E2]","feed_on"
"[E1]Boqueron robber frog or Hypodactylus latens[/E1] breed by [E2]direct development throughout most of the year.[/E2]","breed_by"
"[E1]Blue giant glass frog or Centrolene azulae[/E1] live in [E2]subtropical or tropical moist montane forests and rivers and is endemic to Peru;[/E2]","live_in"
"[E1]Blue giant glass frog or Centrolene azulae[/E1] feed on [E2]small arthropods;[/E2]","feed_on"
"[E1]Blue giant glass frog or Centrolene azulae[/E1] breed by [E2]depositing eggs on leaves above streams, and larvae develop in the streams.[/E2]","breed_by"
"[E1]Burrowes' giant glass frog or golden-flecked glassfrog or Centrolene ballux[/E1] live in [E2]humid upper montane forests at elevations of 1,700–2,340 m (5,580–7,680 ft) above sea level and occurs in vegetation some 50 to 200 cm above the ground, typically near streams or ditches on the Pacific versant of the Cordillera Occidental in southern Colombia and northern Ecuador;[/E2]","live_in"
"[E1]Burrowes' giant glass frog or Centrolene ballux[/E1] feed on [E2]small invertebrates;[/E2]","feed_on"
"[E1]Burrowes' giant glass frog or Centrolene ballux[/E1] breed by [E2]laying eggs on leaves overhanging streams and the eggs are externally fertilized by the male.[/E2]","breed_by"
"[E1]Lynch's giant glass frog or Centrolene lynchi or Lynch's glassfrog or Tandayapa giant glass frog[/E1] live in [E2]cloud forest, including secondary forest, along streams, where it needs forest vegetation overhanging water;[/E2]","live_in"
"[E1]Lynch's giant glass frog or Centrolene lynchi[/E1] feed on [E2]small insects and other invertebrates;[/E2]","feed_on"
"[E1]Lynch's giant glass frog or Centrolene lynchi[/E1] breed by [E2]females laying eggs on leaves overhanging  streams, eggs are externally fertilized by the male and the male stays to watch the until they hatch.[/E2]","breed_by"
"[E1]Boyaca giant glass frog or Centrolene petrophilum[/E1] live in [E2]tropical and subtropical moist broadleaf forests and occurs in six geographical sites on the eastern flank of the northern portion of the Cordillera Oriental, Boyacá Department, Colombia;[/E2]","live_in"
"[E1]Boyaca giant glass frog or Centrolene petrophilum[/E1] feed on [E2]small insects and other invertebrate;[/E2]","feed_on"
"[E1]Boyaca giant glass frog or Centrolene petrophilum[/E1] breed by [E2]females laying eggs on the sides of rocks in streams, and the larvae develop in the water while males defend and take care of the eggs.[/E2]","breed_by"
"[E1]Santa rosa cochran frog or Nymphargus megacheirus[/E1] live in [E2]subtropical or tropical moist montane forests and rivers and is found in Colombia and Ecuador;[/E2]","live_in"
"[E1]Santa rosa cochran frog or Nymphargus megacheirus[/E1] feed on [E2]small insects and other invertebrates;[/E2]","feed_on"
"[E1]Santa rosa cochran frog or Nymphargus megacheirus[/E1] breed by [E2]females laying eggs on leaves overhanging the water and  direct development where the eggs develop into miniature adults without a free-living larval stage.[/E2]","breed_by"
"[E1]Appleby's leaf-litter toad or Leptolalax applebyi[/E1] live in [E2]headwaters of rocky streams in evergreen forest above 1300 m elevation in Vietnam;[/E2]","live_in"
"[E1]Appleby's leaf-litter toad or Leptolalax applebyi[/E1] feed on [E2]small invertebrates such as insects and spiders;[/E2]","feed_on"
"[E1]Appleby's leaf-litter toad or Leptolalax applebyi[/E1] breed by [E2]depositing eggs in small, concealed terrestrial sites, which later metamorphose into juvenile toads without an aquatic tadpole stage.[/E2]","breed_by"
"[E1]Leptolalax melicus or Musical leaf-litter toad or Appleby's Asian toad[/E1] live in [E2]rocky streams in evergreen forest between 650–850 m (2,130–2,790 ft) altitude in Cambodia;[/E2]","live_in"
"[E1]Leptolalax melicus or Musical leaf-litter toad[/E1] feed on [E2]n small invertebrates such as insects and spiders;[/E2]","feed_on"
"[E1]Leptolalax melicus or Musical leaf-litter toad[/E1] breed by [E2]laying eggs in terrestrial locations, which eventually metamorphose directly into juvenile toads, skipping the aquatic tadpole stage.[/E2]","breed_by"
"[E1]Short-legged horned toad or Peak spadefoot toad or Boulenophrys brachykolos or Megophrys brachykolos[/E1] live in [E2]forests, and breeds in hill streams in the Victoria Peak in Hong Kong, southern China and Vietnam;[/E2]","live_in"
"[E1]Short-legged horned toad or Megophrys brachykolos[/E1] feed on [E2]small invertebrates such as insects and spiders;[/E2]","feed_on"
"[E1]Short-legged horned toad or Megophrys brachykolos[/E1] breed by [E2]laying eggs.[/E2]","breed_by"
"[E1]Palawan horned frog or Megophrys ligayae[/E1] live in [E2]subtropical or tropical dry forests, subtropical or tropical moist lowland forests, subtropical or tropical moist montane forests, subtropical or tropical moist shrubland, rivers, and intermittent rivers and is endemic to the Balabac and Palawan islands, in the Philippines;[/E2]","live_in"
"[E1]Palawan horned frog or Megophrys ligayae[/E1] feed on [E2]small invertebrates such as insects and spiders;[/E2]","feed_on"
"[E1]Palawan horned frog or Megophrys ligayae[/E1] breed by [E2]laying eggs in shallow, slow flowing streams and the larvae are suspension feeders which develop in clear, quiet side pools near streams.[/E2]","breed_by"
"[E1]Omei lazy toad or Oreolalax omeimontis[/E1] live in [E2]subtropical forests in the southwestern portion of Sichuan Province, China;[/E2]","live_in"
"[E1]Omei lazy toad or Oreolalax omeimontis[/E1] feed on [E2]small invertebrates such as insects and spiders;[/E2]","feed_on"
"[E1]Omei lazy toad or Oreolalax omeimontis[/E1] breed by [E2]larval development in streams.[/E2]","breed_by"
"[E1]Tanzanian screeching frog or Arthroleptis tanneri[/E1] live in [E2]the leaf-litter of montane forests in the West Usambara Mountains in Tanzania;[/E2]","live_in"
"[E1]Tanzanian screeching frog or Arthroleptis tanneri[/E1] feed on [E2]small invertebrates such as insects;[/E2]","feed_on"
"[E1]Tanzanian screeching frog or Arthroleptis tanneri[/E1] breed by [E2]direct development.[/E2]","breed_by"
"[E1]Amani screeching frog or Arthroleptis xenodactylus[/E1] live in [E2]both lowland and montane forest, living in leaf-litter, under logs, and in the axils of banana leaves in forests across East Usambaras, Tanzania;[/E2]","live_in"
"[E1]Amani screeching frog or Arthroleptis xenodactylus[/E1] feed on [E2]small invertebrates such as insects;[/E2]","feed_on"
"[E1]Amani screeching frog or Arthroleptis xenodactylus[/E1] breed by [E2]direct development, and the eggs to be laid in leaf-litter.[/E2]","breed_by"
"[E1]Fopouanga night frog or Astylosternus fallax[/E1] live in [E2]rivers and slow-flowing streams in lowland and hilly closed-canopy forest from three small areas of western and south-western Cameroon;[/E2]","live_in"
"[E1]Fopouanga night frog or Astylosternus fallax[/E1] feed on [E2]small invertebrates such as insects;[/E2]","feed_on"
"[E1]Fopouanga night frog or Astylosternus fallax[/E1] breed by [E2]direct development where eggs are laid on land and the young frogs develop fully within the eggs, bypassing the tadpole stage.[/E2]","breed_by"
"[E1]Laurent's night frog or Astylosternus laurenti[/E1] live in [E2]slow-flowing rivers and streams in lowland and hilly forest in regions of high rainfall, can live in dense secondary forest provided that there is a closed canopy and is endemic to Cameroon;[/E2]","live_in"
"[E1]Laurent's night frog or Astylosternus laurenti[/E1] feed on [E2]small invertebrates such as insects;[/E2]","feed_on"
"[E1]Laurent's night frog or Astylosternus laurenti[/E1] breed by [E2]laying eggs in slow flowing rivers and streams.[/E2]","breed_by"
"[E1]Central night frog or Astylosternus ranoides[/E1] live in [E2]subtropical or tropical moist montane forests, subtropical or tropical high-altitude shrubland, subtropical or tropical high-altitude grassland, rivers, swamps, and freshwater lakes and is endemic to Cameroon;[/E2]","live_in"
"[E1]Central night frog or Astylosternus ranoides[/E1] feed on [E2]small invertebrates such as insects;[/E2]","feed_on"
"[E1]Central night frog or Astylosternus ranoides[/E1] breed by [E2]direct development, where eggs are laid on land and the young frogs develop fully within the eggs, bypassing the tadpole stage.[/E2]","breed_by"
"[E1]Boulenger's backpack frog or Cryptobatrachus boulengeri[/E1] live in [E2]rocks within fast-flowing streams in primary and secondary montane forests at elevations of 250–1,790 m (820–5,870 ft) above sea level and is endemic to Sierra Nevada de Santa Marta in northern Colombia;[/E2]","live_in"
"[E1]Boulenger's backpack frog or Cryptobatrachus boulengeri[/E1] feed on [E2]small invertebrates such as insects and their larvae;[/E2]","feed_on"
"[E1]Boulenger's backpack frog or Cryptobatrachus boulengeri[/E1] breed by [E2]female frogs carrying the eggs on their back and the eggs have direct development, hatching as froglets.[/E2]","breed_by"
"[E1]Mount Tucuche tree frog or Flectonotus fitzgeraldi[/E1] live in [E2]evergreen, cloud, and seasonal forests, close to streams, but also in modified habitats such as croplands and gardens, or even along roadsand it is found in Trinidad and Tobago and Paria Peninsula, Venezuela;[/E2]","live_in"
"[E1]Mount Tucuche tree frog or Flectonotus fitzgeraldi[/E1] feed on [E2]variety of insects and other small invertebrates;[/E2]","feed_on"
"[E1]Mount Tucuche tree frog or Flectonotus fitzgeraldi[/E1] breed by [E2]males fertilizing the eggs and depositing them into the female’s back marsupium where these large eggs (3.6 mm diameter) develop there into late stage tadpoles, when they are deposited into the phytotelmata plants, clutch size varies from two to six eggs.[/E2]","breed_by"
"[E1]Antioquia marsupial frog or Gastrotheca bufona[/E1] live in [E2]canopies and is restricted entirely to primary Andean forest;[/E2]","live_in"
"[E1]Antioquia marsupial frog or Gastrotheca bufona[/E1] feed on [E2]variety of insects and other small invertebrates;[/E2]","feed_on"
"[E1]Antioquia marsupial frog or Gastrotheca bufona[/E1] breed by [E2]the eggs being carried in a pouch on the back of the female, where they develop directly without a larval stage.[/E2]","breed_by"
"[E1]Horned marsupial frog or Gastrotheca cornuta or Nototrema cornutum[/E1] live in [E2]tropical moist lowland forests and montane cloud forests and is found in Colombia, Costa Rica, Ecuador and Panama;[/E2]","live_in"
"[E1]Horned marsupial frog or Gastrotheca cornuta[/E1] feed on [E2]variety of insects and other small invertebrates;[/E2]","feed_on"
"[E1]Horned marsupial frog or Gastrotheca cornuta[/E1] breed by [E2]direct development whereby the female carries fertilised eggs in a pouch on her back, the eggs hatch as fully developed frogs, and it has the largest known amphibian eggs.[/E2]","breed_by"
"[E1]Hemiphractus johnsoni, or Johnson's horned treefrog[/E1] live in [E2]the lower stratum of vegetation, among fallen leaves, and on shrubs in primary cloud fores,  it is very sensitive to moisture and is restricted to primary forest, it is endemic to Colombia and known from the Cordillera Central in Antioquia and Caldas Departments as well as from the Cordillera Oriental in Huila Department;[/E2]","live_in"
"[E1]Hemiphractus johnsoni, or Johnson's horned treefrog[/E1] feed on [E2]other species of frogs;[/E2]","feed_on"
"[E1]Hemiphractus johnsoni, or Johnson's horned treefrog[/E1] breed by [E2]females laying their eggs and glue them on to their back, where they develop directly.[/E2]","breed_by"
"[E1]Silverstone's poison frog or Ameerega silverstonei[/E1] live in [E2]subtropical or tropical moist lowland forests and rivers and is endemic to Peru;[/E2]","live_in"
"[E1]Silverstone's poison frog or Ameerega silverstonei[/E1] feed on [E2]small insects and other invertebrates and their diet often includes ants, termites, beetles, and other small arthropods;[/E2]","feed_on"
"[E1]Silverstone's poison frog or Ameerega silverstonei[/E1] breed by [E2]females laying eggs in small clutches of about thirty eggs in a closely packed single layer underneath leaves, then the male guards them till they hatch and he carries them on his back to a suitable ephemeral pool or water-filled crevice where the tadpoles develop until undergoing metamorphosis.[/E2]","breed_by"
"[E1]Cauca poison frog or Andinobates bombetes or Dendrobates bombetes or Ranitomeya bombetes[/E1] live in [E2]subtropical or tropical dry forests and subtropical or tropical moist montane forests and is endemic to Colombia; Cauca poison frog or Andinobates bombetes feed on small insects and other invertebrates and the diet may include ants, termites, beetles, and mites;[/E2]","live_in"
